image_name,hexadecimal_value,decimal_value
val_000035.png,0x70,112
val_000036.png,0x7a8,1960
val_000037.png,0x1ca,458
val_000038.png,0xe8,232
val_000039.png,0x19,25
val_000040.png,0xc82,3202
val_000041.png,0xa89,2697
val_000042.png,0xc,12
val_000043.png,0x2,2
val_000044.png,0x5,5
val_000045.png,0x7,7
val_000046.png,0xd,13
val_000047.png,0x47b,1147
val_000048.png,0x2,2
val_000049.png,0xa40,2624
val_000050.png,0xf,15
val_000051.png,0x4,4
val_000052.png,0xb19,2841
val_000053.png,0x85,133
val_000054.png,0xe7c,3708
val_000055.png,0x1,1
val_000056.png,0xf9,249
val_000057.png,0x5db,1499
val_000058.png,0x39,57
val_000059.png,0x3,3
val_000060.png,0x67,103
val_000061.png,0x667,1639
val_000062.png,0xebb,3771
val_000063.png,0xc7c,3196
val_000064.png,0xe,14
val_000065.png,0xa0a,2570
val_000066.png,0x2,2
val_000067.png,0x1,1
val_000068.png,0x4,4
val_000069.png,0xa0,160
val_000070.png,0x99,153
val_000071.png,0xc,12
val_000072.png,0x4e,78
val_000073.png,0x0,0
val_000074.png,0xec1,3777
val_000075.png,0x3,3
val_000076.png,0x76b,1899
val_000077.png,0x8f3,2291
val_000078.png,0x3,3
val_000079.png,0x0,0
val_000080.png,0xbf,191
val_000081.png,0xf,15
val_000082.png,0xed6,3798
val_000083.png,0xb,11
val_000084.png,0xf,15
val_000085.png,0xb,11
val_000086.png,0x1c,28
val_000087.png,0x8,8
val_000088.png,0xb,11
val_000089.png,0x4,4
val_000090.png,0x7,7
val_000091.png,0x672,1650
val_000092.png,0xdf,223
val_000093.png,0x65,101
val_000094.png,0xdf8,3576
val_000095.png,0x21f,543
val_000096.png,0xda1,3489
val_000097.png,0xaf,175
val_000098.png,0xe9f,3743
val_000099.png,0xfd,253
val_000100.png,0x17d,381
val_000101.png,0xf,15
val_000102.png,0xb,11
val_000103.png,0x54b,1355
val_000104.png,0x3f,63
val_000105.png,0xd9b,3483
val_000106.png,0xa,10
val_000107.png,0xd31,3377
val_000108.png,0x4f,79
val_000109.png,0xca,202
val_000110.png,0x19b,411
val_000111.png,0x35,53
val_000112.png,0x7,7
val_000113.png,0x6d,109
val_000114.png,0x14e,334
val_000115.png,0x84,132
val_000116.png,0x4f,79
val_000117.png,0x4,4
val_000118.png,0x1,1
val_000119.png,0x28,40
val_000120.png,0x544,1348
val_000121.png,0x74,116
val_000122.png,0xdd0,3536
val_000123.png,0xb,11
val_000124.png,0xa,10
val_000125.png,0x4,4
val_000126.png,0xbb6,2998
val_000127.png,0xe,14
val_000128.png,0xdf0,3568
val_000129.png,0x473,1139
val_000130.png,0x9,9
val_000131.png,0xa80,2688
val_000132.png,0x92,146
val_000133.png,0x1bb,443
val_000134.png,0x8a,138
val_000135.png,0xb36,2870
val_000136.png,0x58,88
val_000137.png,0xd29,3369
val_000138.png,0x86,134
val_000139.png,0x6f,111
val_000140.png,0xb,11
val_000141.png,0xb7e,2942
val_000142.png,0x64,100
val_000143.png,0xc,12
val_000144.png,0x8b0,2224
val_000145.png,0x66,102
val_000146.png,0xa04,2564
val_000147.png,0x9,9
val_000148.png,0x484,1156
val_000149.png,0x5ea,1514
val_000150.png,0x55,85
val_000151.png,0x4,4
val_000152.png,0x4,4
val_000153.png,0xb,11
val_000154.png,0xf1e,3870
val_000155.png,0x6,6
val_000156.png,0x9e8,2536
val_000157.png,0xdf7,3575
val_000158.png,0x9e2,2530
val_000159.png,0xe,14
val_000160.png,0x370,880
val_000161.png,0xc,12
val_000162.png,0x60b,1547
val_000163.png,0x20,32
val_000164.png,0x3,3
val_000165.png,0xbb2,2994
val_000166.png,0xc,12
val_000167.png,0xdf,223
val_000168.png,0xb9,185
val_000169.png,0x52,82
val_000170.png,0x4a8,1192
val_000171.png,0x0,0
val_000172.png,0x1,1
val_000173.png,0x651,1617
val_000174.png,0x1,1
val_000175.png,0xb2d,2861
val_000176.png,0xde,222
val_000177.png,0x8b0,2224
val_000178.png,0x2b,43
val_000179.png,0x59,89
val_000180.png,0xb97,2967
val_000181.png,0xd6,214
val_000182.png,0xae,174
val_000183.png,0x2c9,713
val_000184.png,0xc1,193
val_000185.png,0x704,1796
val_000186.png,0x27a,634
val_000187.png,0x73f,1855
val_000188.png,0xa,10
val_000189.png,0xdfb,3579
val_000190.png,0x3,3
val_000191.png,0xb9,185
val_000192.png,0x62,98
val_000193.png,0x1,1
val_000194.png,0x8,8
val_000195.png,0x4,4
val_000196.png,0xbfc,3068
val_000197.png,0x8,8
val_000198.png,0x61,97
val_000199.png,0x0,0
val_000200.png,0x4,4
val_000201.png,0xf9,249
val_000202.png,0x7,7
val_000203.png,0x4,4
val_000204.png,0x529,1321
val_000205.png,0x52,82
val_000206.png,0x2ce,718
val_000207.png,0xc52,3154
val_000208.png,0xbcc,3020
val_000209.png,0x8a9,2217
val_000210.png,0x4c,76
val_000211.png,0xa,10
val_000212.png,0xd5,213
val_000213.png,0x21,33
val_000214.png,0x477,1143
val_000215.png,0x868,2152
val_000216.png,0x6,6
val_000217.png,0x3a8,936
val_000218.png,0x1,1
val_000219.png,0x7d4,2004
val_000220.png,0xe,14
val_000221.png,0xbe,190
val_000222.png,0x64,100
val_000223.png,0x5db,1499
val_000224.png,0x6,6
val_000225.png,0x6,6
val_000226.png,0x2d5,725
val_000227.png,0x757,1879
val_000228.png,0x7,7
val_000229.png,0x29,41
val_000230.png,0x170,368
val_000231.png,0x3b8,952
val_000232.png,0xac1,2753
val_000233.png,0x38,56
val_000234.png,0xb5,181
val_000235.png,0x77,119
val_000236.png,0xd6,214
val_000237.png,0x9b1,2481
val_000238.png,0x0,0
val_000239.png,0x7e8,2024
val_000240.png,0xcb1,3249
val_000241.png,0xa9,169
val_000242.png,0x9,9
val_000243.png,0xc,12
val_000244.png,0xb8,184
val_000245.png,0x0,0
val_000246.png,0xf,15
val_000247.png,0xf24,3876
val_000248.png,0x7,7
val_000249.png,0xb48,2888
val_000250.png,0xe,14
val_000251.png,0xa6,166
val_000252.png,0x56,86
val_000253.png,0xb7,183
val_000254.png,0xa,10
val_000255.png,0xdf,223
val_000256.png,0x8f3,2291
val_000257.png,0xbd,189
val_000258.png,0x73,115
val_000259.png,0xa5,165
val_000260.png,0xa4,164
val_000261.png,0x2,2
val_000262.png,0x9,9
val_000263.png,0x8,8
val_000264.png,0x6b6,1718
val_000265.png,0x22,34
val_000266.png,0x5,5
val_000267.png,0x63,99
val_000268.png,0xc5c,3164
val_000269.png,0x111,273
val_000270.png,0xa,10
val_000271.png,0x78,120
val_000272.png,0xcde,3294
val_000273.png,0x5,5
val_000274.png,0x198,408
val_000275.png,0x6,6
val_000276.png,0x3e,62
val_000277.png,0xa8a,2698
val_000278.png,0x5,5
val_000279.png,0x869,2153
val_000280.png,0xcc,204
val_000281.png,0xb90,2960
val_000282.png,0x52,82
val_000283.png,0x78,120
val_000284.png,0x8,8
val_000285.png,0x8e,142
val_000286.png,0x61,97
val_000287.png,0x9,9
val_000288.png,0xc83,3203
val_000289.png,0x23,35
val_000290.png,0x2,2
val_000291.png,0x206,518
val_000292.png,0xb,11
val_000293.png,0x9e6,2534
val_000294.png,0xc,12
val_000295.png,0xe3,227
val_000296.png,0x711,1809
val_000297.png,0x1,1
val_000298.png,0x5,5
val_000299.png,0xbec,3052
val_000300.png,0xda6,3494
val_000301.png,0x5f2,1522
val_000302.png,0xb60,2912
val_000303.png,0x5a,90
val_000304.png,0xda,218
val_000305.png,0x61f,1567
val_000306.png,0x925,2341
val_000307.png,0x769,1897
val_000308.png,0x5,5
val_000309.png,0x1,1
val_000310.png,0x48e,1166
val_000311.png,0x843,2115
val_000312.png,0x37,55
val_000313.png,0x945,2373
val_000314.png,0x88,136
val_000315.png,0x4f7,1271
val_000316.png,0x8,8
val_000317.png,0x5,5
val_000318.png,0x64,100
val_000319.png,0x11,17
val_000320.png,0x640,1600
val_000321.png,0xf5,245
val_000322.png,0x8a,138
val_000323.png,0x9d,157
val_000324.png,0x7b3,1971
val_000325.png,0x4,4
val_000326.png,0xc72,3186
val_000327.png,0xef,239
val_000328.png,0x9b,155
val_000329.png,0xf1c,3868
val_000330.png,0xc5,197
val_000331.png,0x33,51
val_000332.png,0x55c,1372
val_000333.png,0xf2,242
val_000334.png,0x9a5,2469
val_000335.png,0x71,113
val_000336.png,0xf,15
val_000337.png,0x9f,159
val_000338.png,0x8,8
val_000339.png,0x310,784
val_000340.png,0x6b4,1716
val_000341.png,0xb,11
val_000342.png,0x67,103
val_000343.png,0x19e,414
val_000344.png,0x7bd,1981
val_000345.png,0xab,171
val_000346.png,0x5,5
val_000347.png,0x871,2161
val_000348.png,0xe71,3697
val_000349.png,0x1,1
val_000350.png,0xf,15
val_000351.png,0xf4,244
val_000352.png,0xe,14
val_000353.png,0x3a,58
val_000354.png,0xc2,194
val_000355.png,0x16,22
val_000356.png,0x2d,45
val_000357.png,0x601,1537
val_000358.png,0xc,12
val_000359.png,0x5b,91
val_000360.png,0xb1,177
val_000361.png,0x1e,30
val_000362.png,0x58d,1421
val_000363.png,0xe5e,3678
val_000364.png,0xc7,199
val_000365.png,0xfc,252
val_000366.png,0x5d,93
val_000367.png,0xdd,221
val_000368.png,0x3d0,976
val_000369.png,0x3,3
val_000370.png,0x9,9
val_000371.png,0x9b8,2488
val_000372.png,0x6,6
val_000373.png,0x6,6
val_000374.png,0x761,1889
val_000375.png,0x2d7,727
val_000376.png,0x44b,1099
val_000377.png,0x8,8
val_000378.png,0xc5,197
val_000379.png,0xc,12
val_000380.png,0xd5,213
val_000381.png,0xd,13
val_000382.png,0xbf,191
val_000383.png,0xa,10
val_000384.png,0x7bb,1979
val_000385.png,0xf3,243
val_000386.png,0xf01,3841
val_000387.png,0xe9d,3741
val_000388.png,0xee,238
val_000389.png,0xeca,3786
val_000390.png,0xc,12
val_000391.png,0x51,81
val_000392.png,0x8ac,2220
val_000393.png,0x3,3
val_000394.png,0x93,147
val_000395.png,0x3,3
val_000396.png,0x3,3
val_000397.png,0xcf9,3321
val_000398.png,0x3c,60
val_000399.png,0x83,131
test_000000.png,0x6aa,1706
test_000001.png,0x79e,1950
test_000002.png,0x88b,2187
test_000003.png,0xd93,3475
test_000004.png,0x2,2
test_000005.png,0x7,7
test_000006.png,0x18,24
test_000007.png,0xdf,223
test_000008.png,0x33,51
test_000009.png,0x3,3
test_000010.png,0xd05,3333
test_000011.png,0xd,13
test_000012.png,0x2,2
test_000013.png,0x77,119
test_000014.png,0x582,1410
test_000015.png,0x469,1129
test_000016.png,0x9e0,2528
test_000017.png,0x88e,2190
test_000018.png,0x8,8
test_000019.png,0x9,9
test_000020.png,0xe,14
test_000021.png,0x3f4,1012
test_000022.png,0x35a,858
test_000023.png,0x39d,925
test_000024.png,0x14f,335
test_000025.png,0x20,32
test_000026.png,0xf,15
test_000027.png,0xb1a,2842
test_000028.png,0xf3a,3898
test_000029.png,0xc8,200
test_000030.png,0xbc,188
test_000031.png,0x56b,1387
test_000032.png,0x8a,138
test_000033.png,0x5,5
test_000034.png,0x3b,59
test_000035.png,0xd0,208
test_000036.png,0x4,4
test_000037.png,0xd2,210
test_000038.png,0xfc9,4041
test_000039.png,0x4,4
test_000040.png,0xbc,188
test_000041.png,0xc2e,3118
test_000042.png,0x6,6
test_000043.png,0xb07,2823
test_000044.png,0xb,11
test_000045.png,0xbd7,3031
test_000046.png,0x6e,110
test_000047.png,0xba,186
test_000048.png,0xe2e,3630
test_000049.png,0x9e5,2533
test_000050.png,0xbc1,3009
test_000051.png,0xe30,3632
test_000052.png,0xc,12
test_000053.png,0x9,9
test_000054.png,0xb,11
test_000055.png,0x3b,59
test_000056.png,0xd,13
test_000057.png,0xa01,2561
test_000058.png,0x2,2
test_000059.png,0x4,4
test_000060.png,0xcc,204
test_000061.png,0xa0,160
test_000062.png,0x12a,298
test_000063.png,0x5f,95
test_000064.png,0x6cf,1743
test_000065.png,0x42a,1066
test_000066.png,0x9,9
test_000067.png,0xfa,250
test_000068.png,0x0,0
test_000069.png,0x830,2096
test_000070.png,0x8,8
test_000071.png,0xa,10
test_000072.png,0x74,116
test_000073.png,0x97,151
test_000074.png,0x7,7
test_000075.png,0xaf,175
test_000076.png,0x80,128
test_000077.png,0x7,7
test_000078.png,0xa02,2562
test_000079.png,0x31,49
test_000080.png,0x101,257
test_000081.png,0x0,0
test_000082.png,0x1e0,480
test_000083.png,0xc,12
test_000084.png,0x796,1942
test_000085.png,0x5fa,1530
test_000086.png,0x7c2,1986
test_000087.png,0x4,4
test_000088.png,0x22b,555
test_000089.png,0x76,118
test_000090.png,0xa7,167
test_000091.png,0x7e7,2023
test_000092.png,0xc5e,3166
test_000093.png,0xc87,3207
test_000094.png,0x7e3,2019
test_000095.png,0xd34,3380
test_000096.png,0x1,1
test_000097.png,0xf3d,3901
test_000098.png,0xc39,3129
test_000099.png,0x7c,124
test_000100.png,0x18e,398
test_000101.png,0xae4,2788
test_000102.png,0x34,52
test_000103.png,0x3d,61
test_000104.png,0xde7,3559
test_000105.png,0xf,15
test_000106.png,0xe,14
test_000107.png,0x6,6
test_000108.png,0xb6,182
test_000109.png,0x5,5
test_000110.png,0x8,8
test_000111.png,0xe64,3684
test_000112.png,0xd5,213
test_000113.png,0x55a,1370
test_000114.png,0x363,867
test_000115.png,0xf3,243
test_000116.png,0x48f,1167
test_000117.png,0x4,4
test_000118.png,0x2be,702
test_000119.png,0xd5b,3419
test_000120.png,0xed,237
test_000121.png,0x362,866
test_000122.png,0xbdf,3039
test_000123.png,0x4a,74
test_000124.png,0x89,137
test_000125.png,0xc4,196
test_000126.png,0x6,6
test_000127.png,0x30,48
test_000128.png,0x48,72
test_000129.png,0xd9d,3485
test_000130.png,0x2,2
test_000131.png,0x8,8
test_000132.png,0x1,1
test_000133.png,0xc62,3170
test_000134.png,0x93,147
test_000135.png,0xe,14
test_000136.png,0x6,6
test_000137.png,0x9,9
test_000138.png,0x85,133
test_000139.png,0x76,118
test_000140.png,0x5,5
test_000141.png,0x3a3,931
test_000142.png,0x0,0
test_000143.png,0xb8,184
test_000144.png,0xa,10
test_000145.png,0x69,105
test_000146.png,0xbea,3050
test_000147.png,0xb0,176
test_000148.png,0xfe9,4073
test_000149.png,0xc,12
test_000150.png,0x6d,109
test_000151.png,0x51,81
test_000152.png,0xd,13
test_000153.png,0xb,11
test_000154.png,0x100,256
test_000155.png,0xa5,165
test_000156.png,0xc4,196
test_000157.png,0x84,132
test_000158.png,0xbcf,3023
test_000159.png,0xb,11
test_000160.png,0xb,11
test_000161.png,0x3,3
test_000162.png,0x5,5
test_000163.png,0x1,1
test_000164.png,0x5b1,1457
test_000165.png,0x43,67
test_000166.png,0x65b,1627
test_000167.png,0xce,206
test_000168.png,0xb37,2871
test_000169.png,0xc99,3225
test_000170.png,0xf0,240
test_000171.png,0x11d,285
test_000172.png,0xab6,2742
test_000173.png,0x48,72
test_000174.png,0x8,8
test_000175.png,0xa4d,2637
test_000176.png,0xce,206
test_000177.png,0x2c,44
test_000178.png,0x5,5
test_000179.png,0xc,12
test_000180.png,0xd,13
test_000181.png,0xa70,2672
test_000182.png,0x18,24
test_000183.png,0xf,15
test_000184.png,0x762,1890
test_000185.png,0x2a3,675
test_000186.png,0x914,2324
test_000187.png,0x54,84
test_000188.png,0x97,151
test_000189.png,0x46,70
test_000190.png,0x3f,63
test_000191.png,0xd92,3474
test_000192.png,0x54,84
test_000193.png,0xb0,176
test_000194.png,0x6c9,1737
test_000195.png,0x42,66
test_000196.png,0x7,7
test_000197.png,0x868,2152
test_000198.png,0x2,2
test_000199.png,0x19f,415
test_000200.png,0x4cc,1228
test_000201.png,0xd1,209
test_000202.png,0x3,3
test_000203.png,0xfe,254
test_000204.png,0x878,2168
test_000205.png,0x1,1
test_000206.png,0x2a,42
test_000207.png,0xe86,3718
test_000208.png,0x7,7
test_000209.png,0xec,236
test_000210.png,0x80,128
test_000211.png,0x58,88
test_000212.png,0xa8,168
test_000213.png,0x58c,1420
test_000214.png,0x7d,125
test_000215.png,0xa6,166
test_000216.png,0x5d,93
test_000217.png,0x9,9
test_000218.png,0xa,10
test_000219.png,0xfc,252
test_000220.png,0xdb,219
test_000221.png,0x9,9
test_000222.png,0x2,2
test_000223.png,0xc7d,3197
test_000224.png,0xd,13
test_000225.png,0xb,11
test_000226.png,0x1,1
test_000227.png,0x479,1145
test_000228.png,0x9f7,2551
test_000229.png,0x83,131
test_000230.png,0x120,288
test_000231.png,0x5a,90
test_000232.png,0xd3d,3389
test_000233.png,0x27c,636
test_000234.png,0x96,150
test_000235.png,0x2,2
test_000236.png,0x4,4
test_000237.png,0x7b,123
test_000238.png,0x4,4
test_000239.png,0xf,15
test_000240.png,0xfb,251
test_000241.png,0xa5,165
test_000242.png,0xbd4,3028
test_000243.png,0x7ca,1994
test_000244.png,0x79,121
test_000245.png,0x36,54
test_000246.png,0x1,1
test_000247.png,0x78,120
test_000248.png,0x266,614
test_000249.png,0xc5,197
test_000250.png,0x1a,26
test_000251.png,0x546,1350
test_000252.png,0x14,20
test_000253.png,0x9,9
test_000254.png,0x4,4
test_000255.png,0x2c,44
test_000256.png,0x4f,79
test_000257.png,0x6,6
test_000258.png,0x63,99
test_000259.png,0xf44,3908
test_000260.png,0xe86,3718
test_000261.png,0x23,35
test_000262.png,0x7,7
test_000263.png,0x582,1410
test_000264.png,0x5bf,1471
test_000265.png,0xcf,207
test_000266.png,0x2,2
test_000267.png,0x9,9
test_000268.png,0xc5,197
test_000269.png,0xc,12
test_000270.png,0x8,8
test_000271.png,0xf,15
test_000272.png,0x19,25
test_000273.png,0x68d,1677
test_000274.png,0xa6,166
test_000275.png,0x5cc,1484
test_000276.png,0x87,135
test_000277.png,0x99,153
test_000278.png,0x16,22
test_000279.png,0x2e1,737
test_000280.png,0x10e,270
test_000281.png,0x77f,1919
test_000282.png,0xe9,233
test_000283.png,0x3,3
test_000284.png,0x616,1558
test_000285.png,0xb,11
test_000286.png,0xd,13
test_000287.png,0x317,791
test_000288.png,0x4d1,1233
test_000289.png,0x5,5
test_000290.png,0xb3,179
test_000291.png,0xb,11
test_000292.png,0xa,10
test_000293.png,0xd,13
test_000294.png,0x91,145
test_000295.png,0xce,206
test_000296.png,0xe,14
test_000297.png,0xc8a,3210
test_000298.png,0x8b8,2232
test_000299.png,0x9,9
test_000300.png,0x6a,106
test_000301.png,0xd98,3480
test_000302.png,0x6,6
test_000303.png,0x14,20
test_000304.png,0x9,9
test_000305.png,0x0,0
test_000306.png,0x4,4
test_000307.png,0xf34,3892
test_000308.png,0x75,117
test_000309.png,0x58,88
test_000310.png,0xc58,3160
test_000311.png,0x9,9
test_000312.png,0xbf,191
test_000313.png,0xe,14
test_000314.png,0x3d6,982
test_000315.png,0x1aa,426
test_000316.png,0x2f,47
test_000317.png,0x672,1650
test_000318.png,0xb5,181
test_000319.png,0x9,9
test_000320.png,0x8,8
test_000321.png,0xc40,3136
test_000322.png,0x0,0
test_000323.png,0xf6f,3951
test_000324.png,0x6d,109
test_000325.png,0xc,12
test_000326.png,0xb3a,2874
test_000327.png,0x6,6
test_000328.png,0x9,9
test_000329.png,0x3c,60
test_000330.png,0x7,7
test_000331.png,0xfb3,4019
test_000332.png,0x5d,93
test_000333.png,0x9,9
test_000334.png,0x0,0
test_000335.png,0x56,86
test_000336.png,0x3d8,984
test_000337.png,0xa39,2617
test_000338.png,0xf2,242
test_000339.png,0x4b2,1202
test_000340.png,0x24b,587
test_000341.png,0x10d,269
test_000342.png,0xa3e,2622
test_000343.png,0x2,2
test_000344.png,0x578,1400
test_000345.png,0x1,1
test_000346.png,0x3,3
test_000347.png,0xc,12
test_000348.png,0x4,4
test_000349.png,0x42d,1069
test_000350.png,0xe0e,3598
test_000351.png,0x3,3
test_000352.png,0x2,2
test_000353.png,0x1,1
test_000354.png,0x287,647
test_000355.png,0x199,409
test_000356.png,0x1b,27
test_000357.png,0xdae,3502
test_000358.png,0x4,4
test_000359.png,0x31,49
test_000360.png,0x2,2
test_000361.png,0x5da,1498
test_000362.png,0xd1,209
test_000363.png,0x95d,2397
test_000364.png,0x7c,124
test_000365.png,0x6,6
test_000366.png,0x8,8
test_000367.png,0x905,2309
test_000368.png,0xa4,164
test_000369.png,0x92,146
test_000370.png,0xb,11
test_000371.png,0x17,23
test_000372.png,0x231,561
test_000373.png,0xbe,190
test_000374.png,0xd2,210
test_000375.png,0xc73,3187
test_000376.png,0x15,21
test_000377.png,0x77,119
test_000378.png,0x0,0
test_000379.png,0xd,13
test_000380.png,0x25,37
test_000381.png,0xa,10
test_000382.png,0x4,4
test_000383.png,0xdfb,3579
test_000384.png,0x81,129
test_000385.png,0x87,135
test_000386.png,0x4,4
test_000387.png,0xe,14
test_000388.png,0x42,66
test_000389.png,0xc,12
test_000390.png,0x210,528
test_000391.png,0xa54,2644
test_000392.png,0xd,13
test_000393.png,0x2e,46
test_000394.png,0x344,836
test_000395.png,0xd3,211
test_000396.png,0x3,3
test_000397.png,0x6ed,1773
test_000398.png,0x3be,958
test_000399.png,0xbfa,3066
